name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,season,opponent_name,opponent_short_name,opponent_code,opponent_strength,opponent_strength_overall_home,opponent_strength_overall_away,opponent_strength_attack_home,opponent_strength_attack_away,opponent_strength_defence_home,opponent_strength_defence_away,us_shots,us_id,us_season,us_roster_id,us_key_passes,us_npg,us_npxG,us_xGChain,us_xGBuildup,player_id,kickoff_time_dt,opp_dyn_attack,opp_dyn_defence,opp_dyn_overall
Destiny Udogie,DEF,Spurs,0.0,0,0,5,0,2.1,574,0.01,0.01,0.0,2.04,139,2,0,1.8,14.0,2025-12-02T20:15:00Z,90,15,0,0,0,0,14,0,51275,1,2.0,2.0,2.0,1,-837,670,1507,44,False,0,14,2025-26,Newcastle,NEW,4,3,1160,1220,1170,1180,1150,1260,0.0,28916.0,2025.0,755002.0,0.0,0.0,0.0,0.4217507243156433,0.4217507243156433,8831.0,2025-12-02 20:15:00+00:00,1113.0486582114797,1305.9986861734817,1209.5236721924807
Andy Irving,MID,West Ham,0.0,0,0,4,0,14.0,621,0.08,0.08,0.0,0.38,138,0,0,1.6,2.0,2025-12-04T20:00:00Z,7,14,0,0,0,0,14,0,37241,0,1.0,1.0,0.0,1,-1087,102,1189,44,False,0,14,2025-26,Man Utd,MUN,1,3,1135,1205,1100,1150,1170,1260,0.0,28915.0,2025.0,755385.0,1.0,0.0,0.0,0.0,0.0,12774.0,2025-12-04 20:00:00+00:00,1251.9729073601766,1039.7894894745868,1145.8811984173815
Julio Soler Barreto,DEF,Bournemouth,0.0,0,0,0,0,1.8,80,0.0,0.0,0.0,0.17,132,1,0,0.4,0.6,2025-12-02T19:30:00Z,20,9,0,0,0,0,14,0,27777,0,1.0,0.0,2.0,1,-147,304,451,40,True,0,14,2025-26,Everton,EVE,11,3,1100,1130,1110,1130,1090,1130,0.0,28908.0,2025.0,754966.0,0.0,0.0,0.0,0.0643863454461097,0.0643863454461097,13474.0,2025-12-02 19:30:00+00:00,909.2494551712621,1115.6776173133503,1012.4635362423061
Lewis Dunk,DEF,Brighton,0.0,0,0,-2,0,1.4,146,0.01,0.01,0.0,2.41,133,4,0,1.9,17.8,2025-12-03T19:30:00Z,90,2,0,0,0,0,14,0,145549,1,4.0,3.0,0.0,0,3097,5633,2536,45,True,0,14,2025-26,Aston Villa,AVL,7,3,1145,1185,1150,1170,1140,1200,0.0,28910.0,2025.0,755173.0,0.0,0.0,0.0,0.1782997995615005,0.1782997995615005,6048.0,2025-12-03 19:30:00+00:00,957.3297404253269,1217.9106790999704,1087.6202097626485
Joško Gvardiol,DEF,Man City,0.0,0,0,7,0,1.2,403,0.01,0.01,0.0,0.91,135,4,0,2.2,18.4,2025-12-02T19:30:00Z,90,10,0,0,0,0,14,0,745594,1,5.0,4.0,2.0,0,31238,42942,11704,58,False,0,14,2025-26,Fulham,FUL,54,3,1090,1130,1080,1140,1100,1120,0.0,28912.0,2025.0,754942.0,0.0,0.0,0.0,0.9510602951049804,0.9510602951049804,9790.0,2025-12-02 19:30:00+00:00,896.2855973887318,1081.3160056930492,988.8008015408905
Nicolás Domínguez,MID,Nott'm Forest,0.0,0,0,3,0,0.5,519,0.0,0.0,0.0,0.0,140,0,0,0.1,0.4,2025-12-03T19:30:00Z,1,20,0,0,0,0,14,0,1873,0,1.0,0.0,0.0,1,89,177,88,50,False,0,14,2025-26,Wolves,WOL,39,3,1070,1085,1050,1050,1090,1120,0.0,28917.0,2025.0,755167.0,0.0,0.0,0.0,0.0,0.0,8252.0,2025-12-03 19:30:00+00:00,771.5462921685557,1135.2865190161847,953.4164055923702
Daichi Kamada,MID,Crystal Palace,0.0,0,0,12,1,19.5,271,0.28,0.28,0.0,0.67,134,0,0,4.8,16.0,2025-12-03T19:30:00Z,88,3,0,0,0,0,14,0,20846,1,1.0,0.0,12.0,3,1517,2564,1047,50,False,0,14,2025-26,Burnley,BUR,90,3,1055,1095,1010,1090,1100,1100,0.0,28911.0,2025.0,755133.0,1.0,0.0,0.0,0.5364004969596863,0.4449260234832763,6145.0,2025-12-03 19:30:00+00:00,757.1881901804112,906.4088219521751,831.7985060662932
Jordan Henderson,MID,Brentford,0.0,0,0,6,0,7.7,124,0.02,0.02,0.0,1.19,131,1,0,1.3,4.8,2025-12-03T19:30:00Z,29,1,0,0,0,0,14,0,49074,0,0.0,2.0,0.0,1,221,1741,1520,50,False,0,14,2025-26,Arsenal,ARS,3,5,1300,1375,1340,1400,1260,1350,0.0,28909.0,2025.0,755108.0,0.0,0.0,0.0,0.0797552689909935,0.0797552689909935,605.0,2025-12-03 19:30:00+00:00,1296.8599280389633,1592.2494107392426,1444.5546693891029
Norberto Murara Neto,GK,Bournemouth,0.0,0,0,0,0,0.0,66,0.0,0.0,0.0,0.0,132,0,0,0.0,0.0,2025-12-02T19:30:00Z,0,9,0,0,0,0,14,0,8405,0,1.0,0.0,0.0,0,-109,0,109,45,True,0,14,2025-26,Everton,EVE,11,3,1100,1130,1110,1130,1090,1130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1297.0,2025-12-02 19:30:00+00:00,909.2494551712621,1115.6776173133503,1012.4635362423061
Gabriel dos Santos Magalhães,DEF,Arsenal,0.0,0,0,0,0,0.0,5,0.0,0.0,0.0,0.0,131,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,5,0,0,0,0,14,0,2385345,0,0.0,2.0,0.0,0,-425711,2694,428405,63,True,0,14,2025-26,Brentford,BRE,94,3,1135,1175,1100,1110,1170,1240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5613.0,2025-12-03 19:30:00+00:00,1127.7518453826706,1131.2162672698087,1129.4840563262396
Alexis Mac Allister,MID,Liverpool,0.0,0,0,14,0,6.1,386,0.04,0.11,0.07,0.23,137,1,0,2.0,8.6,2025-12-03T20:15:00Z,73,17,0,0,0,0,14,0,153218,1,1.0,1.0,5.0,2,-572,2750,3322,63,True,0,14,2025-26,Sunderland,SUN,56,3,1100,1145,1100,1120,1100,1170,2.0,28914.0,2025.0,755270.0,0.0,0.0,0.0756281092762947,0.1339877545833587,0.1217063516378402,8379.0,2025-12-03 20:15:00+00:00,783.6185941813187,1091.0494229973017,937.3340085893103
Harvey Barnes,MID,Newcastle,0.0,0,0,12,1,16.4,487,0.18,0.4,0.22,0.37,139,0,0,5.3,7.8,2025-12-02T20:15:00Z,65,18,0,0,0,0,14,0,278849,1,2.0,2.0,29.0,3,80696,96552,15856,64,True,0,14,2025-26,Spurs,TOT,6,3,1165,1175,1130,1150,1200,1200,2.0,28916.0,2025.0,754993.0,1.0,0.0,0.1748915761709213,0.4052612781524658,0.1490126699209213,6681.0,2025-12-02 20:15:00+00:00,809.5666068583051,1273.0421719517983,1041.3043894050516
Maxime Estève,DEF,Burnley,0.0,0,0,22,0,11.5,191,0.01,0.01,0.0,0.59,134,1,0,5.3,37.2,2025-12-03T19:30:00Z,90,8,0,0,0,0,14,0,1463304,1,1.0,0.0,4.0,4,5105,27385,22280,39,True,0,14,2025-26,Crystal Palace,CRY,31,3,1165,1205,1150,1150,1180,1260,0.0,28911.0,2025.0,755111.0,1.0,0.0,0.0,0.3163117170333862,0.3163117170333862,9487.0,2025-12-03 19:30:00+00:00,1262.3076253753316,1063.4603013587162,1162.883963367024
Jan Paul van Hecke,DEF,Brighton,0.0,0,0,23,0,1.5,151,0.01,1.04,1.03,2.41,133,4,2,14.4,79.0,2025-12-03T19:30:00Z,90,2,0,0,0,0,14,0,206363,1,4.0,3.0,63.0,12,20406,24766,4360,44,True,0,14,2025-26,Aston Villa,AVL,7,3,1145,1185,1150,1170,1140,1200,3.0,28910.0,2025.0,755172.0,0.0,2.0,1.325340747833252,0.1207606717944145,0.0373068936169147,10807.0,2025-12-03 19:30:00+00:00,957.3297404253269,1217.9106790999704,1087.6202097626485
Jordan Beyer,DEF,Burnley,0.0,0,0,0,0,0.0,194,0.0,0.0,0.0,0.0,134,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,8,0,0,0,0,14,0,8388,0,1.0,0.0,0.0,0,-108,25,133,40,True,0,14,2025-26,Crystal Palace,CRY,31,3,1165,1205,1150,1150,1180,1260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,2025-12-03 19:30:00+00:00,1262.3076253753316,1063.4603013587162,1162.883963367024
Ki-Jana Hoever,DEF,Wolves,0.0,0,0,5,0,0.3,638,0.0,0.0,0.0,0.0,140,0,0,0.4,3.8,2025-12-03T19:30:00Z,9,16,0,0,0,0,14,0,108233,0,1.0,0.0,0.0,1,-1802,241,2043,39,True,0,14,2025-26,Nott'm Forest,NFO,17,3,1100,1130,1100,1110,1100,1150,0.0,28917.0,2025.0,755151.0,0.0,0.0,0.0,0.0462633036077022,0.0462633036077022,8351.0,2025-12-03 19:30:00+00:00,904.5172676782477,885.3734443496166,894.9453560139322
Pascal Struijk,DEF,Leeds,0.0,0,0,8,0,1.2,343,0.01,0.12,0.11,0.96,136,1,0,2.0,14.8,2025-12-03T20:15:00Z,90,7,0,0,0,0,14,0,31707,1,1.0,3.0,4.0,2,-715,228,943,43,True,0,14,2025-26,Chelsea,CHE,8,3,1180,1190,1140,1160,1220,1220,1.0,28913.0,2025.0,755234.0,0.0,0.0,0.1011339947581291,0.0,0.0,8717.0,2025-12-03 20:15:00+00:00,1216.7845649396604,1029.442169972934,1123.113367456297
Enzo Le Fée,MID,Sunderland,0.0,1,0,12,1,28.9,547,0.02,0.05,0.03,0.9,137,0,0,4.8,15.6,2025-12-03T20:15:00Z,79,12,0,0,0,0,14,0,52818,1,1.0,1.0,3.0,5,6364,8500,2136,49,False,1,14,2025-26,Liverpool,LIV,14,4,1230,1265,1170,1210,1290,1320,1.0,28914.0,2025.0,755290.0,2.0,0.0,0.0295824166387319,0.0186121482402086,0.0,8651.0,2025-12-03 20:15:00+00:00,1369.543449472034,974.6874140469388,1172.1154317594865
Rayan Cherki,MID,Man City,0.0,0,0,1,0,4.4,417,0.24,0.24,0.0,0.27,135,0,0,0.7,2.6,2025-12-02T19:30:00Z,8,10,0,0,0,0,14,0,486815,0,5.0,4.0,0.0,0,-3793,21508,25301,64,False,1,14,2025-26,Fulham,FUL,54,3,1090,1130,1080,1140,1100,1120,0.0,28912.0,2025.0,754952.0,0.0,0.0,0.0,0.0,0.0,8094.0,2025-12-02 19:30:00+00:00,896.2855973887318,1081.3160056930492,988.8008015408905
Freddie Potts,MID,West Ham,0.0,0,0,13,0,1.3,623,0.02,0.05,0.03,1.18,138,1,0,1.5,8.8,2025-12-04T20:00:00Z,82,14,0,0,0,0,14,0,84942,1,1.0,1.0,5.0,2,416,2918,2502,44,False,0,14,2025-26,Man Utd,MUN,1,3,1135,1205,1100,1150,1170,1260,1.0,28915.0,2025.0,755378.0,0.0,0.0,0.0906146690249443,0.2004418671131134,0.1098271980881691,13724.0,2025-12-04 20:00:00+00:00,1251.9729073601766,1039.7894894745868,1145.8811984173815
João Victor Gomes da Silva,MID,Wolves,0.0,0,0,10,0,2.6,646,0.01,0.01,0.0,0.74,140,1,0,0.6,3.6,2025-12-03T19:30:00Z,84,16,0,0,0,0,14,0,11373,1,1.0,0.0,0.0,1,499,764,265,53,True,1,14,2025-26,Nott'm Forest,NFO,17,3,1100,1130,1100,1110,1100,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12766.0,2025-12-03 19:30:00+00:00,904.5172676782477,885.3734443496166,894.9453560139322
Richarlison de Andrade,FWD,Spurs,0.0,0,0,0,0,1.5,597,0.0,0.0,0.0,0.82,139,1,0,0.7,1.0,2025-12-02T20:15:00Z,13,15,0,0,0,0,14,0,947879,0,2.0,2.0,4.0,0,-29582,14610,44192,64,False,1,14,2025-26,Newcastle,NEW,4,3,1160,1220,1170,1180,1150,1260,0.0,28916.0,2025.0,755009.0,0.0,0.0,0.0,0.3838828206062317,0.3838828206062317,6026.0,2025-12-02 20:15:00+00:00,1113.0486582114797,1305.9986861734817,1209.5236721924807
Cristian Romero,DEF,Spurs,0.0,0,3,36,0,10.4,569,0.0,0.32,0.32,2.04,139,2,2,14.4,97.2,2025-12-02T20:15:00Z,90,15,0,0,0,0,14,0,439050,1,2.0,2.0,36.0,17,-10275,2450,12725,50,False,1,14,2025-26,Newcastle,NEW,4,3,1160,1220,1170,1180,1150,1260,2.0,28916.0,2025.0,755000.0,1.0,2.0,0.4453282058238983,0.4479155838489532,0.0,7218.0,2025-12-02 20:15:00+00:00,1113.0486582114797,1305.9986861734817,1209.5236721924807
Phil Foden,MID,Man City,0.0,0,3,63,0,30.4,414,0.19,0.64,0.45,0.68,135,4,2,16.1,82.2,2025-12-02T19:30:00Z,90,10,0,0,0,0,14,0,1012207,1,5.0,4.0,48.0,17,300693,314671,13978,81,False,0,14,2025-26,Fulham,FUL,54,3,1090,1130,1080,1140,1100,1120,2.0,28912.0,2025.0,754948.0,2.0,2.0,0.571794867515564,1.1451164484024048,0.2019111216068267,6055.0,2025-12-02 19:30:00+00:00,896.2855973887318,1081.3160056930492,988.8008015408905
Ederson Santana de Moraes,GK,Man City,0.0,0,0,0,0,0.0,399,0.0,0.0,0.0,0.0,135,0,0,0.0,0.0,2025-12-02T19:30:00Z,0,10,0,0,0,0,14,0,111334,0,5.0,4.0,0.0,0,-684,0,684,53,False,0,14,2025-26,Fulham,FUL,54,3,1090,1130,1080,1140,1100,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6054.0,2025-12-02 19:30:00+00:00,896.2855973887318,1081.3160056930492,988.8008015408905
Elliot Anderson,MID,Nott'm Forest,0.0,0,0,27,0,17.6,517,0.03,0.07,0.04,1.12,144,3,0,6.0,25.2,2025-12-06T15:00:00Z,90,9,0,0,0,0,15,0,727619,1,0.0,3.0,17.0,4,23921,58179,34258,54,False,0,15,2025-26,Everton,EVE,11,3,1100,1130,1110,1130,1090,1130,1.0,28921.0,2025.0,755956.0,1.0,0.0,0.0428233295679092,0.0985742285847663,0.0557508952915668,9154.0,2025-12-06 15:00:00+00:00,909.2494551712621,1115.6776173133503,1012.4635362423061
James Tarkowski,DEF,Everton,0.0,0,2,29,1,0.3,291,0.01,0.01,0.0,0.53,144,0,0,3.0,29.2,2025-12-06T15:00:00Z,90,16,0,0,0,0,15,0,831805,1,0.0,3.0,0.0,9,94420,103283,8863,54,True,1,15,2025-26,Nott'm Forest,NFO,17,3,1100,1130,1100,1110,1100,1150,0.0,28921.0,2025.0,755940.0,0.0,0.0,0.0,0.0,0.0,1665.0,2025-12-06 15:00:00+00:00,904.5172676782477,885.3734443496166,894.9453560139322
Ollie Watkins,FWD,Aston Villa,0.0,0,0,8,0,2.3,64,0.0,0.83,0.83,1.42,141,1,0,6.5,12.2,2025-12-06T12:30:00Z,65,1,0,0,0,0,15,0,835974,1,1.0,2.0,50.0,2,12563,36648,24085,85,True,0,15,2025-26,Arsenal,ARS,3,5,1300,1375,1340,1400,1260,1350,4.0,28919.0,2025.0,755636.0,0.0,0.0,0.7124260663986206,0.7124260663986206,0.0,8865.0,2025-12-06 12:30:00+00:00,1296.8599280389633,1592.2494107392426,1444.5546693891029
Iliman Ndiaye,MID,Everton,0.0,1,0,25,1,14.5,299,0.16,0.34,0.18,0.53,144,0,0,6.4,25.6,2025-12-06T15:00:00Z,90,16,0,0,0,0,15,0,1245320,1,0.0,3.0,24.0,8,-86683,27940,114623,65,True,0,15,2025-26,Nott'm Forest,NFO,17,3,1100,1130,1100,1110,1100,1150,2.0,28921.0,2025.0,755944.0,1.0,0.0,0.1577370166778564,0.8569766879081726,0.1971523463726043,9307.0,2025-12-06 15:00:00+00:00,904.5172676782477,885.3734443496166,894.9453560139322
Charalampos Kostoulas,FWD,Brighton,0.0,0,0,2,0,11.8,181,0.0,0.25,0.25,0.42,143,1,0,4.6,3.2,2025-12-07T14:00:00Z,18,19,0,0,0,0,15,0,40880,0,1.0,1.0,31.0,1,-10,1280,1290,48,True,0,15,2025-26,West Ham,WHU,21,3,1075,1075,1050,1050,1100,1100,4.0,28920.0,2025.0,756605.0,1.0,0.0,0.494115799665451,0.5639881491661072,0.0505875572562217,14118.0,2025-12-07 14:00:00+00:00,807.5458985497519,1095.0575635393488,951.3017310445505
Hjalmar Ekdal,DEF,Burnley,0.0,0,0,0,0,0.3,190,0.0,0.03,0.03,1.72,148,2,0,1.7,10.2,2025-12-06T15:00:00Z,90,15,0,0,0,0,15,0,116778,1,1.0,2.0,6.0,1,-3385,546,3931,40,False,0,15,2025-26,Newcastle,NEW,4,3,1160,1220,1170,1180,1150,1260,1.0,28925.0,2025.0,756017.0,0.0,0.0,0.0190061219036579,0.4546712040901184,0.4546712040901184,11704.0,2025-12-06 15:00:00+00:00,1113.0486582114797,1305.9986861734817,1209.5236721924807
John McGinn,MID,Aston Villa,0.0,0,0,11,0,11.3,54,0.02,0.02,0.0,1.87,141,1,0,2.0,5.0,2025-12-06T12:30:00Z,74,1,0,0,0,0,15,0,81670,1,1.0,2.0,4.0,2,-2209,4054,6263,54,True,0,15,2025-26,Arsenal,ARS,3,5,1300,1375,1340,1400,1260,1350,0.0,28919.0,2025.0,755633.0,1.0,0.0,0.0,0.452140599489212,0.0,7723.0,2025-12-06 12:30:00+00:00,1296.8599280389633,1592.2494107392426,1444.5546693891029
Cole Palmer,MID,Chelsea,0.0,0,0,12,0,14.2,235,0.02,0.09,0.07,1.39,142,0,0,3.6,14.8,2025-12-06T15:00:00Z,57,4,0,0,0,0,15,0,1233188,1,0.0,0.0,7.0,1,39185,51261,12076,103,False,0,15,2025-26,Bournemouth,BOU,91,3,1150,1220,1100,1240,1200,1200,1.0,28918.0,2025.0,755931.0,1.0,0.0,0.0605098344385623,0.3176226317882538,0.228312462568283,8497.0,2025-12-06 15:00:00+00:00,1057.7275089224418,1203.8378071496354,1130.7826580360384
Bukayo Saka,MID,Arsenal,0.0,1,0,18,0,46.3,16,0.31,0.89,0.58,1.32,141,1,0,9.5,12.6,2025-12-06T12:30:00Z,78,2,0,0,0,0,15,0,2285578,1,1.0,2.0,36.0,4,21121,103575,82454,101,False,1,15,2025-26,Aston Villa,AVL,7,3,1145,1185,1150,1170,1140,1200,4.0,28919.0,2025.0,755650.0,4.0,0.0,0.583260178565979,0.7382360696792603,0.0848223343491554,7322.0,2025-12-06 12:30:00+00:00,957.3297404253269,1217.9106790999704,1087.6202097626485
Antoine Semenyo,MID,Bournemouth,0.0,0,0,14,1,32.9,82,0.13,0.31,0.18,0.92,142,0,0,11.6,17.0,2025-12-06T15:00:00Z,90,7,0,0,0,0,15,0,5901179,1,0.0,0.0,66.0,3,-583269,77314,660583,77,True,0,15,2025-26,Chelsea,CHE,8,3,1180,1190,1140,1160,1220,1220,5.0,28918.0,2025.0,755917.0,3.0,0.0,0.2432592064142227,0.4314497411251068,0.0560658909380435,11363.0,2025-12-06 15:00:00+00:00,1216.7845649396604,1029.442169972934,1123.113367456297
Aaron Ramsdale,GK,Newcastle,0.0,0,0,13,0,0.0,674,0.0,0.0,0.0,1.61,148,1,0,1.8,18.2,2025-12-06T15:00:00Z,90,3,0,0,0,0,15,2,146425,1,1.0,2.0,0.0,2,44767,46524,1757,48,True,0,15,2025-26,Burnley,BUR,90,3,1055,1095,1010,1090,1100,1100,0.0,28925.0,2025.0,755998.0,0.0,0.0,0.0,0.0120010171085596,0.0120010171085596,5603.0,2025-12-06 15:00:00+00:00,757.1881901804112,906.4088219521751,831.7985060662932
Jadon Sancho,MID,Aston Villa,0.0,0,0,9,0,22.3,456,0.4,0.4,0.0,0.05,141,0,0,3.0,5.4,2025-12-06T12:30:00Z,15,1,0,0,0,0,15,0,23770,0,1.0,2.0,2.0,1,-239,682,921,58,True,0,15,2025-26,Arsenal,ARS,3,5,1300,1375,1340,1400,1260,1350,0.0,28919.0,2025.0,755641.0,2.0,0.0,0.0,0.6580824255943298,0.0,6345.0,2025-12-06 12:30:00+00:00,1296.8599280389633,1592.2494107392426,1444.5546693891029
Jaydee Canvot,DEF,Crystal Palace,0.0,0,0,3,0,0.4,723,0.0,0.0,0.0,0.15,145,0,0,0.1,0.2,2025-12-07T16:30:00Z,13,10,0,0,0,0,15,0,2468,0,2.0,1.0,0.0,1,-9,139,148,45,False,0,15,2025-26,Fulham,FUL,54,3,1090,1130,1080,1140,1100,1120,0.0,28922.0,2025.0,756902.0,0.0,0.0,0.0,0.2945574223995209,0.2945574223995209,13091.0,2025-12-07 16:30:00+00:00,896.2855973887318,1081.3160056930492,988.8008015408905
Mason Mount,MID,Man Utd,0.0,0,0,22,0,6.8,455,0.12,0.7,0.58,0.35,150,1,1,6.3,32.2,2025-12-08T20:00:00Z,83,20,0,0,0,0,15,0,45287,1,4.0,1.0,24.0,7,726,4825,4099,59,False,0,15,2025-26,Wolves,WOL,39,3,1070,1085,1050,1050,1090,1120,3.0,28927.0,2025.0,757202.0,0.0,1.0,0.4514179229736328,1.0386143922805786,0.5871964693069458,7768.0,2025-12-08 20:00:00+00:00,771.5462921685557,1135.2865190161847,953.4164055923702
Dango Ouattara,MID,Brentford,0.0,0,0,15,0,4.8,83,0.01,0.01,0.0,2.16,149,2,0,2.1,16.2,2025-12-06T15:00:00Z,87,18,0,0,0,0,15,0,134975,1,0.0,2.0,0.0,4,18843,30425,11582,60,False,0,15,2025-26,Spurs,TOT,6,3,1165,1175,1130,1150,1200,1200,0.0,28926.0,2025.0,756052.0,0.0,0.0,0.0,0.0,0.0,9662.0,2025-12-06 15:00:00+00:00,809.5666068583051,1273.0421719517983,1041.3043894050516
James Hill,DEF,Bournemouth,0.0,0,0,4,0,0.0,77,0.0,0.0,0.0,0.24,142,0,0,0.5,3.0,2025-12-06T15:00:00Z,28,7,0,0,0,0,15,0,91884,0,0.0,0.0,2.0,1,-3181,867,4048,40,True,0,15,2025-26,Chelsea,CHE,8,3,1180,1190,1140,1160,1220,1220,0.0,28918.0,2025.0,755921.0,0.0,0.0,0.0,0.0,0.0,10747.0,2025-12-06 15:00:00+00:00,1216.7845649396604,1029.442169972934,1123.113367456297
Diogo Dalot Teixeira,DEF,Man Utd,0.0,1,0,20,0,42.4,440,0.21,0.35,0.14,0.35,150,1,0,9.9,37.2,2025-12-08T20:00:00Z,83,20,0,0,0,0,15,0,136056,1,4.0,1.0,19.0,5,9101,13345,4244,44,False,0,15,2025-26,Wolves,WOL,39,3,1070,1085,1050,1050,1090,1120,1.0,28927.0,2025.0,757198.0,4.0,0.0,0.2924025058746338,0.6143715381622314,0.0,7281.0,2025-12-08 20:00:00+00:00,771.5462921685557,1135.2865190161847,953.4164055923702
Lisandro Martínez,DEF,Man Utd,0.0,0,0,5,0,1.4,437,0.0,0.0,0.0,0.07,150,0,0,0.6,4.8,2025-12-08T20:00:00Z,21,20,0,0,0,0,15,0,14235,0,4.0,1.0,0.0,1,1584,2052,468,48,False,0,15,2025-26,Wolves,WOL,39,3,1070,1085,1050,1050,1090,1120,0.0,28927.0,2025.0,757204.0,0.0,0.0,0.0,0.0,0.0,10802.0,2025-12-08 20:00:00+00:00,771.5462921685557,1135.2865190161847,953.4164055923702
Maxence Lacroix,DEF,Crystal Palace,0.0,0,0,9,0,0.0,257,0.0,0.0,0.0,0.76,145,1,0,1.8,15.8,2025-12-07T16:30:00Z,90,10,0,0,0,0,15,0,827382,1,2.0,1.0,2.0,2,73194,92403,19209,51,False,0,15,2025-26,Fulham,FUL,54,3,1090,1130,1080,1140,1100,1120,0.0,28922.0,2025.0,756889.0,0.0,0.0,0.0,0.7734283804893494,0.7734283804893494,8853.0,2025-12-07 16:30:00+00:00,896.2855973887318,1081.3160056930492,988.8008015408905
Michael Keane,DEF,Everton,0.0,0,1,28,1,0.8,295,0.0,0.0,0.0,0.53,144,0,0,3.7,29.8,2025-12-06T15:00:00Z,90,16,0,0,0,0,15,0,266729,1,0.0,3.0,6.0,9,-44336,13082,57418,46,True,0,15,2025-26,Nott'm Forest,NFO,17,3,1100,1130,1100,1110,1100,1150,0.0,28921.0,2025.0,755939.0,0.0,0.0,0.0,0.0542955175042152,0.0542955175042152,1653.0,2025-12-06 15:00:00+00:00,904.5172676782477,885.3734443496166,894.9453560139322
Joël Piroe,FWD,Leeds,0.0,0,0,2,0,0.8,362,0.0,0.0,0.0,0.03,146,0,0,0.0,0.0,2025-12-06T17:30:00Z,3,12,0,0,0,0,15,0,46709,0,3.0,3.0,0.0,1,-325,958,1283,50,True,0,15,2025-26,Liverpool,LIV,14,4,1230,1265,1170,1210,1290,1320,0.0,28923.0,2025.0,756229.0,0.0,0.0,0.0,0.0,0.0,13835.0,2025-12-06 17:30:00+00:00,1369.543449472034,974.6874140469388,1172.1154317594865
Piero Hincapié,DEF,Arsenal,0.0,0,0,11,0,0.9,725,0.01,0.01,0.0,2.16,141,2,0,3.4,33.2,2025-12-06T12:30:00Z,90,2,0,0,0,0,15,0,29638,1,1.0,2.0,0.0,3,11112,12834,1722,54,False,0,15,2025-26,Aston Villa,AVL,7,3,1145,1185,1150,1170,1140,1200,0.0,28919.0,2025.0,755644.0,0.0,0.0,0.0,0.0568594746291637,0.0568594746291637,9911.0,2025-12-06 12:30:00+00:00,957.3297404253269,1217.9106790999704,1087.6202097626485
Kevin Danso,DEF,Spurs,0.0,0,0,2,0,0.1,570,0.0,0.03,0.03,0.21,149,0,0,0.6,2.0,2025-12-06T15:00:00Z,9,5,0,0,0,0,15,0,18265,0,0.0,2.0,4.0,1,34,463,429,43,True,0,15,2025-26,Brentford,BRE,94,3,1135,1175,1100,1110,1170,1240,1.0,28926.0,2025.0,756041.0,0.0,0.0,0.0111215189099311,0.0,0.0,5261.0,2025-12-06 15:00:00+00:00,1127.7518453826706,1131.2162672698087,1129.4840563262396
Alex Iwobi,MID,Fulham,0.0,0,0,19,0,38.5,324,0.31,0.4,0.09,1.65,145,2,0,7.3,17.2,2025-12-07T16:30:00Z,88,8,0,0,0,0,15,0,150939,1,2.0,1.0,17.0,2,4042,9608,5566,64,True,0,15,2025-26,Crystal Palace,CRY,31,3,1165,1205,1150,1150,1180,1260,1.0,28922.0,2025.0,756877.0,2.0,0.0,0.0699411332607269,0.1949586123228073,0.1250174790620803,500.0,2025-12-07 16:30:00+00:00,1262.3076253753316,1063.4603013587162,1162.883963367024
Jefferson Lerma Solís,MID,Crystal Palace,0.0,0,0,5,0,3.6,272,0.0,0.0,0.0,0.17,145,0,0,0.9,5.0,2025-12-07T16:30:00Z,25,10,0,0,0,0,15,0,8719,0,2.0,1.0,0.0,1,-220,241,461,49,False,0,15,2025-26,Fulham,FUL,54,3,1090,1130,1080,1140,1100,1120,0.0,28922.0,2025.0,756899.0,0.0,0.0,0.0,0.2945574223995209,0.2945574223995209,2182.0,2025-12-07 16:30:00+00:00,896.2855973887318,1081.3160056930492,988.8008015408905
Martin Dúbravka,GK,Burnley,0.0,0,0,13,0,0.0,470,0.0,0.0,0.0,1.77,148,2,0,3.3,32.6,2025-12-06T15:00:00Z,90,15,0,0,0,0,15,6,4226333,1,1.0,2.0,0.0,3,-13058,27370,40428,40,False,0,15,2025-26,Newcastle,NEW,4,3,1160,1220,1170,1180,1150,1260,0.0,28925.0,2025.0,756014.0,0.0,0.0,0.0,0.0569553188979625,0.0569553188979625,6532.0,2025-12-06 15:00:00+00:00,1113.0486582114797,1305.9986861734817,1209.5236721924807
